frame_idx,timestamp,evento,track_id,clase,cx,cy,x1,y1,x2,y2
665706,2025-11-25 18:19:40,entrada,18891,truck,149,152,118,136,181,168
670946,2025-11-25 18:25:29,entrada,19070,car,149,153,123,139,175,167
674180,2025-11-25 18:29:05,entrada,19208,truck,158,151,128,128,188,174
689504,2025-11-25 18:46:06,salida,19833,car,149,151,135,138,164,165
691680,2025-11-25 18:48:32,salida,20005,car,149,151,130,136,169,167
701254,2025-11-25 18:59:10,salida,20886,car,155,151,138,136,172,167
703818,2025-11-25 19:02:01,entrada,21132,truck,162,152,143,133,181,172
703818,2025-11-25 19:02:01,entrada,21121,car,161,152,139,133,184,171
707316,2025-11-25 19:05:54,entrada,21352,car,143,153,118,139,168,167
707792,2025-11-25 19:06:26,entrada,21393,car,142,153,113,139,172,168
713272,2025-11-25 19:12:31,salida,21756,truck,155,146,123,124,187,169
713280,2025-11-25 19:12:32,entrada,21756,truck,156,152,132,135,181,169
713328,2025-11-25 19:12:35,salida,21756,truck,151,151,127,135,175,167
716450,2025-11-25 19:16:03,entrada,21985,car,143,153,111,136,175,170
723352,2025-11-25 19:23:43,salida,22671,truck,161,150,145,137,177,164
723996,2025-11-25 19:24:26,entrada,22710,truck,168,150,153,135,183,166
725540,2025-11-25 19:26:09,salida,22860,truck,158,150,143,135,174,166
740312,2025-11-25 19:42:34,salida,23773,car,137,153,117,141,157,166
744442,2025-11-25 19:47:09,salida,23972,car,161,150,147,137,176,164
755724,2025-11-25 19:59:41,entrada,24457,car,146,153,111,136,181,171
765598,2025-11-25 20:10:39,salida,24990,truck,159,150,142,134,177,167
765826,2025-11-25 20:10:55,entrada,25043,car,162,152,146,137,179,167
769406,2025-11-25 20:14:53,entrada,25184,car,163,151,145,131,182,172
779998,2025-11-25 20:26:39,salida,25580,truck,158,150,144,134,173,167
782526,2025-11-25 20:29:28,entrada,25661,car,154,152,125,137,183,167
792752,2025-11-25 20:40:50,entrada,26014,car,150,152,118,135,183,169
796166,2025-11-25 20:44:37,salida,26301,truck,150,151,133,138,168,165
797418,2025-11-25 20:46:01,entrada,26347,car,157,151,130,137,185,165
