frame_idx,timestamp,evento,track_id,clase,cx,cy,x1,y1,x2,y2
644306,2025-11-24 17:55:53,entrada,17861,car,150,152,120,138,180,166
645748,2025-11-24 17:57:29,entrada,17924,truck,165,154,143,136,187,172
648186,2025-11-24 18:00:12,entrada,18073,car,156,152,121,135,191,170
649656,2025-11-24 18:01:50,entrada,18139,car,153,152,133,139,173,166
657156,2025-11-24 18:10:10,salida,18334,car,160,150,142,134,178,166
657176,2025-11-24 18:10:11,entrada,18334,car,160,151,145,137,176,165
657184,2025-11-24 18:10:12,salida,18334,car,159,150,142,135,177,165
661418,2025-11-24 18:14:54,entrada,18423,car,164,150,142,132,187,168
664368,2025-11-24 18:18:11,salida,18536,car,149,151,130,137,169,166
669338,2025-11-24 18:23:42,entrada,18666,car,156,151,140,137,173,165
675246,2025-11-24 18:30:16,entrada,18810,car,152,152,121,134,183,171
680028,2025-11-24 18:35:35,entrada,18940,car,166,151,148,135,185,167
691676,2025-11-24 18:48:31,entrada,19570,truck,158,151,136,132,181,170
694408,2025-11-24 18:51:33,entrada,19719,car,155,153,127,136,184,170
694420,2025-11-24 18:51:34,entrada,19706,truck,162,159,126,139,198,179
702892,2025-11-24 19:00:59,salida,18810,truck,156,151,141,136,172,167
710140,2025-11-24 19:09:02,entrada,20403,truck,164,151,147,131,181,171
710140,2025-11-24 19:09:02,entrada,20399,car,164,151,144,131,184,171
717242,2025-11-24 19:16:56,entrada,20582,truck,167,150,134,127,200,173
721268,2025-11-24 19:21:24,entrada,20675,car,156,151,137,137,175,165
736022,2025-11-24 19:37:48,entrada,21015,car,169,151,154,136,185,166
737608,2025-11-24 19:39:33,entrada,21073,car,157,151,127,135,188,167
743186,2025-11-24 19:45:45,salida,21244,car,154,150,139,136,170,164
747828,2025-11-24 19:50:55,entrada,21542,car,157,151,129,137,185,165
763118,2025-11-24 20:07:54,entrada,22337,car,149,152,118,136,180,169
763216,2025-11-24 20:08:01,entrada,22365,car,162,151,148,135,177,167
763224,2025-11-24 20:08:01,entrada,22347,car,165,156,145,138,185,174
765746,2025-11-24 20:10:49,entrada,22502,car,155,152,126,138,184,167
766608,2025-11-24 20:11:47,salida,22547,car,156,151,137,136,176,167
768262,2025-11-24 20:13:37,entrada,22663,car,141,154,111,140,171,168
776344,2025-11-24 20:22:36,entrada,22991,car,149,152,114,135,185,169
783754,2025-11-24 20:30:50,entrada,23361,car,158,151,126,134,191,168
792998,2025-11-24 20:41:06,salida,23010,truck,153,151,140,132,167,171
799108,2025-11-24 20:47:53,entrada,24024,truck,163,151,133,128,193,174
809096,2025-11-24 20:58:59,salida,24467,car,153,151,135,137,172,166
809280,2025-11-24 20:59:12,salida,24472,truck,158,149,142,136,175,163
