frame_idx,timestamp,evento,track_id,clase,cx,cy,x1,y1,x2,y2
41188,2025-11-26 06:45:45,entrada,1449,car,144,154,117,142,171,167
54028,2025-11-26 07:00:01,salida,1974,car,159,150,144,136,174,165
66208,2025-11-26 07:13:33,salida,2412,car,161,150,148,138,175,163
76914,2025-11-26 07:25:27,salida,2870,car,141,153,123,141,160,166
82324,2025-11-26 07:31:28,salida,3174,truck,150,151,135,138,165,165
82456,2025-11-26 07:31:37,salida,3210,car,144,152,128,140,161,165
95352,2025-11-26 07:45:56,salida,3859,car,160,149,145,136,175,162
105704,2025-11-26 07:57:26,salida,4351,car,155,151,141,139,169,164
111840,2025-11-26 08:04:16,salida,4566,car,145,152,126,139,165,166
112730,2025-11-26 08:05:15,salida,4583,car,133,153,115,141,152,165
115164,2025-11-26 08:07:57,salida,4713,truck,138,150,124,136,153,164
115392,2025-11-26 08:08:12,salida,4727,car,161,150,148,137,175,164
130232,2025-11-26 08:24:42,salida,5143,car,158,149,142,136,174,162
142752,2025-11-26 08:38:36,entrada,5617,car,141,154,112,142,170,167
143564,2025-11-26 08:39:30,salida,5631,truck,152,151,138,137,167,166
170782,2025-11-26 09:09:45,entrada,6388,car,162,151,147,138,178,164
178104,2025-11-26 09:17:53,salida,6659,truck,146,152,133,139,160,166
191688,2025-11-26 09:32:59,salida,7017,truck,161,147,147,129,175,166
198940,2025-11-26 09:41:02,entrada,7208,truck,155,152,134,135,176,170
217158,2025-11-26 10:01:17,salida,7571,car,152,151,139,136,165,166
238252,2025-11-26 10:24:43,salida,7874,car,160,150,146,138,175,163
243290,2025-11-26 10:30:19,salida,7970,car,151,151,136,138,167,165
250064,2025-11-26 10:37:50,salida,8073,car,165,149,151,134,179,165
267930,2025-11-26 10:57:42,entrada,8479,car,149,152,120,136,178,168
276422,2025-11-26 11:07:08,salida,8584,car,152,151,136,137,169,166
293340,2025-11-26 11:25:56,entrada,8957,car,148,153,123,138,174,168
295156,2025-11-26 11:27:57,entrada,8989,car,144,153,115,140,173,167
305564,2025-11-26 11:39:30,entrada,9167,car,151,153,117,135,186,171
306226,2025-11-26 11:40:15,entrada,9185,car,144,153,115,140,174,166
307038,2025-11-26 11:41:09,salida,9212,car,142,152,122,141,163,164
312372,2025-11-26 11:47:04,entrada,9315,car,141,153,125,141,158,165
317180,2025-11-26 11:52:25,salida,9403,car,152,151,134,135,170,167
339784,2025-11-26 12:17:32,salida,9797,car,140,152,121,138,159,167
340512,2025-11-26 12:18:20,entrada,9831,car,145,153,114,138,176,168
341526,2025-11-26 12:19:28,entrada,9860,truck,151,152,130,134,173,171
345760,2025-11-26 12:24:10,entrada,9900,car,140,154,108,138,172,171
368094,2025-11-26 12:48:59,entrada,10382,car,141,153,117,138,165,168
370374,2025-11-26 12:51:31,entrada,10417,car,140,154,112,135,168,173
371470,2025-11-26 12:52:44,entrada,10518,car,151,152,121,137,181,167
375342,2025-11-26 12:57:02,salida,10662,car,155,151,139,136,171,166
395310,2025-11-26 13:19:14,salida,10497,truck,157,150,141,134,173,166
395398,2025-11-26 13:19:19,entrada,11178,car,135,154,103,141,168,167
400864,2025-11-26 13:25:24,entrada,11294,car,141,153,120,137,162,169
432884,2025-11-26 14:00:58,entrada,12029,car,145,153,108,136,183,170
438384,2025-11-26 14:07:05,entrada,12140,truck,152,152,122,130,183,174
448994,2025-11-26 14:18:52,entrada,12360,truck,169,150,152,127,186,174
462020,2025-11-26 14:33:21,entrada,12598,car,162,151,140,133,185,169
473116,2025-11-26 14:45:41,salida,13095,car,155,151,138,136,172,167
476068,2025-11-26 14:48:57,salida,13225,car,142,152,122,138,162,167
