timestamp,evento
2025-11-19 06:30:30,salida
2025-11-19 06:48:29,entrada
2025-11-19 06:56:25,salida
2025-11-19 07:04:28,salida
2025-11-19 07:20:26,salida
2025-11-19 07:28:10,salida
2025-11-19 07:33:32,salida
2025-11-19 07:43:58,salida
2025-11-19 07:45:24,salida
2025-11-19 07:51:39,salida
2025-11-19 07:57:12,entrada
2025-11-19 08:11:30,entrada
2025-11-19 08:11:43,salida
2025-11-19 08:12:49,salida
2025-11-19 08:16:38,salida
2025-11-19 08:41:34,salida
2025-11-19 08:48:27,salida
2025-11-19 08:57:50,salida
2025-11-19 09:16:55,salida
2025-11-19 09:30:52,entrada
2025-11-19 10:50:49,entrada
2025-11-19 10:56:04,entrada
2025-11-19 10:56:12,entrada
2025-11-19 10:57:21,salida
2025-11-19 11:01:08,salida
2025-11-19 11:09:49,entrada
2025-11-19 11:16:50,entrada
2025-11-19 11:22:56,entrada
2025-11-19 11:39:51,entrada
2025-11-19 11:42:30,salida
2025-11-19 12:11:29,entrada
2025-11-19 12:14:26,entrada
2025-11-19 12:18:08,salida
2025-11-19 12:40:34,salida
2025-11-19 12:52:02,entrada
2025-11-19 12:56:10,salida
2025-11-19 13:09:32,entrada
2025-11-19 13:28:54,entrada
2025-11-19 14:03:34,entrada
2025-11-19 14:05:28,entrada
2025-11-19 14:06:45,entrada
2025-11-19 14:07:26,salida
2025-11-19 14:12:53,entrada
2025-11-19 14:15:26,entrada
2025-11-19 14:15:37,salida
2025-11-19 14:28:00,salida
2025-11-19 14:31:52,salida
2025-11-19 14:34:38,entrada
2025-11-19 14:48:28,salida
2025-11-19 14:49:05,salida
2025-11-19 14:52:10,salida
2025-11-19 14:52:13,salida
2025-11-19 15:14:01,salida
2025-11-19 15:14:07,entrada
2025-11-19 15:28:15,entrada
2025-11-19 15:29:49,salida
2025-11-19 15:31:29,entrada
2025-11-19 15:32:35,entrada
2025-11-19 15:36:59,entrada
2025-11-19 15:45:59,salida
2025-11-19 15:46:12,salida
2025-11-19 15:48:42,salida
2025-11-19 15:49:17,entrada
2025-11-19 15:54:32,entrada
2025-11-19 16:07:28,entrada
2025-11-19 16:09:06,entrada
2025-11-19 16:12:30,salida
2025-11-19 16:24:10,entrada
2025-11-19 16:24:39,salida
2025-11-19 16:27:16,salida
2025-11-19 16:29:35,entrada
2025-11-19 16:45:34,salida
2025-11-19 16:45:39,salida
2025-11-19 16:59:09,entrada
2025-11-19 17:01:17,entrada
2025-11-19 17:05:13,entrada
2025-11-19 17:06:35,entrada
2025-11-19 17:10:48,salida
2025-11-19 17:10:54,salida
2025-11-19 17:16:08,entrada
2025-11-19 17:16:58,entrada
2025-11-19 17:18:22,salida
2025-11-19 17:22:07,salida
2025-11-19 17:24:27,entrada
2025-11-19 17:29:06,salida
2025-11-19 17:29:16,entrada
2025-11-19 17:38:57,entrada
2025-11-19 17:40:55,salida
2025-11-19 17:48:26,salida
2025-11-19 17:52:01,entrada
2025-11-19 17:59:12,entrada
2025-11-19 18:10:28,salida
2025-11-19 18:11:08,entrada
2025-11-19 18:19:29,entrada
2025-11-19 18:20:46,entrada
2025-11-19 18:24:11,entrada
2025-11-19 18:29:20,salida
2025-11-19 18:30:06,salida
2025-11-19 18:30:14,entrada
2025-11-19 18:41:24,entrada
2025-11-19 18:44:44,entrada
2025-11-19 18:44:49,entrada
2025-11-19 18:47:49,salida
2025-11-19 18:47:50,salida
2025-11-19 18:47:57,salida
2025-11-19 18:50:47,entrada
2025-11-19 18:52:54,entrada
2025-11-19 19:03:52,entrada
2025-11-19 19:08:05,entrada
2025-11-19 19:08:17,salida
2025-11-19 19:15:59,entrada
2025-11-19 19:24:57,salida
2025-11-19 19:41:16,entrada
2025-11-19 20:02:09,entrada
2025-11-19 20:03:54,entrada
2025-11-19 20:14:51,entrada
2025-11-19 20:21:10,entrada
2025-11-19 20:23:24,salida
2025-11-19 20:23:30,salida
2025-11-19 20:37:01,entrada
2025-11-19 20:50:06,entrada
2025-11-19 20:51:22,entrada
2025-11-19 20:57:13,salida
2025-11-19 20:57:14,entrada
2025-11-19 20:57:15,salida
