frame_idx,timestamp,evento,track_id,clase,cx,cy,x1,y1,x2,y2
37240,2025-11-17 06:41:22,salida,1199,car,146,139,129,126,163,153
39636,2025-11-17 06:44:02,salida,1270,car,135,141,116,127,154,156
44512,2025-11-17 06:49:27,entrada,1455,car,144,141,117,127,171,155
44654,2025-11-17 06:49:36,salida,1449,car,137,141,120,128,155,155
49092,2025-11-17 06:54:32,salida,1547,car,146,139,131,124,162,155
64840,2025-11-17 07:12:02,salida,2004,car,144,139,128,128,161,151
64910,2025-11-17 07:12:07,salida,2,car,134,141,117,125,151,158
70894,2025-11-17 07:18:46,salida,2140,truck,143,139,128,126,158,153
81864,2025-11-17 07:30:57,salida,2509,car,143,140,125,125,162,155
85812,2025-11-17 07:35:20,entrada,2661,car,129,144,98,126,161,163
93938,2025-11-17 07:44:22,salida,3061,car,140,140,122,127,158,154
100892,2025-11-17 07:52:06,salida,3329,car,138,140,120,125,157,156
103676,2025-11-17 07:55:11,entrada,3387,car,143,140,126,126,161,154
111106,2025-11-17 08:03:27,entrada,3762,car,139,141,107,126,171,156
113210,2025-11-17 08:05:47,entrada,3826,car,130,142,111,129,149,155
129850,2025-11-17 08:24:16,salida,4666,truck,141,140,125,124,157,157
130008,2025-11-17 08:24:27,salida,4718,car,138,140,118,125,158,156
152006,2025-11-17 08:48:53,salida,5769,car,136,140,117,127,155,154
159016,2025-11-17 08:56:41,salida,6061,car,137,141,115,127,159,155
162488,2025-11-17 09:00:32,salida,6226,truck,140,140,122,123,159,158
163718,2025-11-17 09:01:54,salida,6333,truck,144,139,125,123,164,156
168826,2025-11-17 09:07:35,salida,6540,truck,140,139,123,125,158,154
192652,2025-11-17 09:34:03,entrada,7123,car,151,143,117,126,185,160
200494,2025-11-17 09:42:46,entrada,7393,car,153,139,131,124,175,155
210138,2025-11-17 09:53:29,salida,7611,truck,155,137,137,123,173,152
214398,2025-11-17 09:58:13,entrada,7737,car,152,141,122,126,182,156
242604,2025-11-17 10:29:33,salida,8383,truck,131,141,113,124,150,159
252452,2025-11-17 10:40:30,salida,8775,truck,139,138,125,125,153,152
252540,2025-11-17 10:40:36,salida,8782,truck,136,141,117,123,155,160
266488,2025-11-17 10:56:05,entrada,9334,car,136,143,113,124,159,162
281212,2025-11-17 11:12:27,salida,9811,car,137,136,119,122,156,151
283386,2025-11-17 11:14:52,entrada,9927,truck,149,140,131,118,168,163
293364,2025-11-17 11:25:57,entrada,10108,car,158,138,128,118,189,158
303712,2025-11-17 11:37:27,salida,10373,truck,138,140,122,122,154,159
313172,2025-11-17 11:47:58,entrada,10730,car,147,140,118,122,177,159
328726,2025-11-17 12:05:15,entrada,11338,car,154,139,136,122,173,157
329364,2025-11-17 12:05:57,salida,11368,car,142,140,126,125,159,156
333452,2025-11-17 12:10:30,entrada,11511,truck,149,140,115,110,183,170
337544,2025-11-17 12:15:02,entrada,11729,car,139,141,93,122,185,161
341800,2025-11-17 12:19:46,salida,11859,truck,141,140,123,120,160,161
344958,2025-11-17 12:23:17,salida,12022,truck,147,136,130,118,165,155
345538,2025-11-17 12:23:55,salida,12041,bus,133,132,118,117,149,147
355550,2025-11-17 12:35:03,entrada,12425,car,145,140,114,122,177,158
372732,2025-11-17 12:54:08,entrada,13081,car,149,140,114,123,185,157
390218,2025-11-17 13:13:34,entrada,13651,car,140,141,107,123,174,159
394106,2025-11-17 13:17:53,salida,13796,car,140,140,120,121,161,160
411442,2025-11-17 13:37:09,entrada,14066,car,141,141,109,123,174,159
426136,2025-11-17 13:53:29,entrada,14377,car,138,141,105,125,172,157
431642,2025-11-17 13:59:36,entrada,14544,car,143,140,124,125,163,155
440490,2025-11-17 14:09:26,entrada,14718,car,141,141,108,124,175,158
441622,2025-11-17 14:10:41,salida,14768,car,137,141,106,124,169,159
446890,2025-11-17 14:16:32,entrada,14873,truck,150,140,131,121,169,160
449676,2025-11-17 14:19:38,entrada,14923,car,152,139,121,123,183,155
451476,2025-11-17 14:21:38,entrada,14971,car,139,141,108,124,171,158
458116,2025-11-17 14:29:01,salida,14066,truck,138,140,121,124,156,156
496192,2025-11-17 15:11:19,salida,15833,car,147,139,129,125,165,154
501742,2025-11-17 15:17:29,salida,16011,truck,142,140,122,124,163,156
501870,2025-11-17 15:17:38,entrada,16032,car,145,144,113,129,177,160
504154,2025-11-17 15:20:10,salida,16080,car,143,140,125,126,162,155
509094,2025-11-17 15:25:39,entrada,16154,car,151,141,132,121,171,161
520334,2025-11-17 15:38:08,salida,16457,car,145,139,127,123,164,156
525896,2025-11-17 15:44:19,entrada,16571,car,139,143,113,129,165,158
531660,2025-11-17 15:50:44,entrada,16716,car,146,140,114,125,178,155
534736,2025-11-17 15:54:09,salida,16864,truck,143,140,124,124,162,156
538536,2025-11-17 15:58:22,salida,17000,car,154,138,135,125,174,152
559102,2025-11-17 16:21:13,entrada,17328,car,145,140,125,124,165,156
561324,2025-11-17 16:23:41,salida,17356,car,142,140,125,125,159,155
