frame_idx,timestamp,evento,track_id,clase,cx,cy,x1,y1,x2,y2
712866,2025-11-12 19:12:04,salida,23067,car,161,164,140,147,182,182
724154,2025-11-12 19:24:36,entrada,23483,car,155,165,127,148,184,182
724158,2025-11-12 19:24:37,entrada,23483,car,156,166,128,149,185,183
726122,2025-11-12 19:26:48,salida,23581,car,162,163,146,147,178,179
730598,2025-11-12 19:31:46,entrada,23709,truck,152,166,118,145,187,188
734798,2025-11-12 19:36:26,salida,24001,car,165,163,149,150,182,177
742014,2025-11-12 19:44:27,entrada,24374,car,163,164,137,146,190,182
743116,2025-11-12 19:45:41,entrada,24417,car,166,164,137,147,195,181
746472,2025-11-12 19:49:24,entrada,24662,car,169,164,141,147,197,181
758352,2025-11-12 20:02:36,salida,25261,car,161,164,144,151,178,178
761030,2025-11-12 20:05:35,salida,25492,car,156,164,136,150,177,178
763718,2025-11-12 20:08:34,entrada,25674,truck,165,165,148,145,183,185
780708,2025-11-12 20:27:27,salida,26387,car,172,162,155,150,190,175
789390,2025-11-12 20:37:06,entrada,26746,car,152,166,124,150,181,182
794514,2025-11-12 20:42:47,salida,26915,truck,164,163,146,146,182,180
798678,2025-11-12 20:47:25,salida,27053,truck,159,164,143,150,176,178
798814,2025-11-12 20:47:34,entrada,27090,car,163,164,133,149,193,179
807318,2025-11-12 20:57:01,entrada,27302,truck,165,164,141,145,189,184
