frame_idx,timestamp,evento,track_id,clase,cx,cy,x1,y1,x2,y2
110196,2025-11-30 08:02:26,entrada,2524,car,141,153,123,141,160,165
196886,2025-11-30 09:38:45,salida,3869,car,156,151,141,137,172,165
220224,2025-11-30 10:04:41,salida,267,truck,144,152,128,138,160,167
281918,2025-11-30 11:13:14,entrada,6347,car,148,154,132,138,164,170
284028,2025-11-30 11:15:35,salida,1796,car,152,151,138,137,166,166
300544,2025-11-30 11:33:56,entrada,6896,car,160,151,141,135,180,168
302300,2025-11-30 11:35:53,salida,7001,car,148,152,130,137,166,168
308380,2025-11-30 11:42:38,entrada,7301,car,150,154,131,138,169,171
308474,2025-11-30 11:42:44,entrada,7319,car,147,153,130,135,165,172
309134,2025-11-30 11:43:28,salida,7349,truck,146,152,128,135,164,170
326946,2025-11-30 12:03:16,salida,8326,bus,157,140,142,122,172,159
349304,2025-11-30 12:28:06,salida,9242,car,155,151,140,137,170,166
370108,2025-11-30 12:51:13,entrada,10510,truck,157,151,138,130,176,173
372620,2025-11-30 12:54:01,entrada,10655,truck,153,152,136,136,171,168
378960,2025-11-30 13:01:04,salida,10975,car,142,152,124,139,161,166
379038,2025-11-30 13:01:09,salida,8638,car,136,152,118,138,155,167
390484,2025-11-30 13:13:52,salida,11474,truck,141,153,123,138,160,168
410768,2025-11-30 13:36:24,entrada,12422,truck,152,152,134,135,170,169
431382,2025-11-30 13:59:18,entrada,13121,car,141,154,110,139,172,169
432120,2025-11-30 14:00:08,salida,13129,truck,150,150,134,134,166,166
447722,2025-11-30 14:17:28,salida,13649,truck,154,150,137,135,172,165
463780,2025-11-30 14:35:18,salida,14122,truck,153,151,133,136,174,167
467288,2025-11-30 14:39:12,salida,14232,truck,152,150,137,136,167,164
480366,2025-11-30 14:53:44,salida,14628,truck,146,152,130,139,162,166
482182,2025-11-30 14:55:45,entrada,14687,truck,150,153,119,134,181,173
504424,2025-11-30 15:20:28,entrada,15160,car,151,153,131,137,171,169
504774,2025-11-30 15:20:51,entrada,15188,car,148,153,116,136,181,170
511426,2025-11-30 15:28:15,salida,15399,truck,152,151,137,138,167,165
521992,2025-11-30 15:39:59,salida,15761,car,152,151,135,137,169,165
522192,2025-11-30 15:40:12,entrada,15786,car,149,152,120,137,179,168
523982,2025-11-30 15:42:12,salida,15885,car,143,152,127,138,160,167
533438,2025-11-30 15:52:42,salida,16416,car,152,151,137,137,167,166
537648,2025-11-30 15:57:23,salida,16665,car,147,152,127,135,168,169
541214,2025-11-30 16:01:20,entrada,17067,car,143,153,111,139,175,167
547546,2025-11-30 16:08:23,entrada,17696,car,152,152,134,134,170,170
564406,2025-11-30 16:27:07,entrada,18541,car,159,151,141,134,177,168
575180,2025-11-30 16:39:05,salida,18866,car,152,150,135,134,169,166
586202,2025-11-30 16:51:20,entrada,19818,car,144,153,116,138,173,168
589570,2025-11-30 16:55:04,salida,20094,car,148,152,130,138,166,167
600112,2025-11-30 17:06:47,entrada,20732,car,141,154,110,139,172,169
600340,2025-11-30 17:07:02,salida,20734,car,149,151,130,135,168,168
640106,2025-11-30 17:51:13,salida,22236,car,149,151,132,138,167,165
650254,2025-11-30 18:02:30,entrada,22483,car,148,154,116,137,180,171
656418,2025-11-30 18:09:21,entrada,22632,car,155,152,134,133,176,171
662176,2025-11-30 18:15:45,salida,22906,truck,149,149,136,134,163,165
665452,2025-11-30 18:19:23,salida,23144,truck,140,149,123,136,157,163
681030,2025-11-30 18:36:42,salida,23060,car,154,146,140,131,169,162
695434,2025-11-30 18:52:42,entrada,24314,car,149,153,121,137,178,169
699632,2025-11-30 18:57:22,entrada,24435,truck,144,153,123,129,166,177
703664,2025-11-30 19:01:50,entrada,24524,truck,152,152,133,131,172,174
715048,2025-11-30 19:14:29,salida,24742,truck,146,152,127,134,165,170
724476,2025-11-30 19:24:58,entrada,25072,truck,153,154,134,136,173,172
725608,2025-11-30 19:26:13,salida,25104,truck,145,149,125,129,166,170
739552,2025-11-30 19:41:43,entrada,25531,car,142,154,107,136,177,172
754164,2025-11-30 19:57:57,salida,25914,car,149,148,135,135,163,162
765060,2025-11-30 20:10:04,entrada,26061,car,140,154,102,136,178,172
767876,2025-11-30 20:13:11,entrada,26146,car,150,152,120,136,180,168
768902,2025-11-30 20:14:20,entrada,26191,car,144,153,113,135,176,171
783048,2025-11-30 20:30:03,entrada,26500,car,139,154,108,138,171,170
795428,2025-11-30 20:43:48,entrada,26713,car,141,154,108,137,175,171
799288,2025-11-30 20:48:05,entrada,26835,truck,163,153,140,129,187,178
806208,2025-11-30 20:55:47,entrada,27026,car,143,153,113,136,174,170
