frame_idx,timestamp,evento,track_id,clase,cx,cy,x1,y1,x2,y2
519966,2025-11-16 15:37:44,entrada,16198,truck,158,139,141,122,176,156
528444,2025-11-16 15:47:09,salida,16473,truck,152,137,136,125,169,149
544142,2025-11-16 16:04:36,salida,16979,truck,146,139,126,124,166,155
548910,2025-11-16 16:09:54,entrada,17160,truck,143,144,123,122,164,167
572584,2025-11-16 16:36:12,salida,18147,car,140,139,111,126,170,153
581784,2025-11-16 16:46:25,entrada,18608,truck,160,138,140,114,180,163
583168,2025-11-16 16:47:57,entrada,18668,truck,143,140,125,125,162,155
586684,2025-11-16 16:51:52,salida,12505,truck,142,140,125,126,159,155
589528,2025-11-16 16:55:01,entrada,18900,car,134,142,115,129,153,156
589608,2025-11-16 16:55:07,entrada,18904,car,145,141,111,124,179,159
593020,2025-11-16 16:58:54,salida,18958,truck,138,140,123,125,153,156
593756,2025-11-16 16:59:43,salida,16748,truck,145,139,128,120,162,159
601590,2025-11-16 17:08:26,entrada,19088,car,144,140,116,128,172,153
609110,2025-11-16 17:16:47,entrada,19237,car,142,141,116,126,168,156
618138,2025-11-16 17:26:49,salida,19416,truck,144,139,126,123,163,155
619128,2025-11-16 17:27:55,salida,19455,car,148,139,133,126,163,152
632406,2025-11-16 17:42:40,entrada,19823,car,143,140,123,124,164,157
668004,2025-11-16 18:22:13,entrada,20557,car,143,141,113,125,173,158
668774,2025-11-16 18:23:04,entrada,20593,car,133,142,103,126,164,158
672002,2025-11-16 18:26:40,entrada,20679,truck,139,141,117,120,162,163
677290,2025-11-16 18:32:32,entrada,20993,car,132,142,104,127,160,158
684118,2025-11-16 18:40:07,salida,21283,car,129,141,111,128,147,155
684234,2025-11-16 18:40:15,entrada,21281,truck,142,141,124,125,161,157
689376,2025-11-16 18:45:58,salida,21542,car,148,139,130,125,167,154
699426,2025-11-16 18:57:08,entrada,21885,car,144,140,111,123,177,157
703712,2025-11-16 19:01:54,entrada,21963,car,135,142,108,128,162,156
717370,2025-11-16 19:17:04,entrada,22280,truck,148,141,131,123,166,159
720498,2025-11-16 19:20:33,entrada,22342,car,138,141,108,125,168,157
721662,2025-11-16 19:21:50,salida,22371,truck,143,140,124,125,162,156
727138,2025-11-16 19:27:55,entrada,22534,car,146,141,128,124,164,159
729918,2025-11-16 19:31:01,entrada,22589,car,143,141,115,126,171,156
745592,2025-11-16 19:48:26,entrada,22798,car,137,141,118,127,157,155
753358,2025-11-16 19:57:03,salida,22971,car,140,140,123,125,158,155
753548,2025-11-16 19:57:16,entrada,22992,car,138,141,107,126,169,157
760648,2025-11-16 20:05:09,salida,23200,truck,144,139,125,120,164,159
763546,2025-11-16 20:08:23,salida,23264,truck,143,140,126,126,160,155
767810,2025-11-16 20:13:07,entrada,23408,car,145,141,127,124,163,159
777596,2025-11-16 20:23:59,entrada,23694,car,148,140,120,125,176,155
785106,2025-11-16 20:32:20,entrada,23945,car,152,140,131,120,173,160
790098,2025-11-16 20:37:53,entrada,24090,car,137,142,104,124,171,161
796016,2025-11-16 20:44:27,entrada,24296,car,146,140,115,124,177,157
806420,2025-11-16 20:56:01,entrada,24799,car,148,140,130,123,167,157
