frame_idx,timestamp,evento,track_id,clase,cx,cy,x1,y1,x2,y2
459668,2025-11-11 14:30:56,salida,22145,truck,153,179,130,160,176,199
462174,2025-11-11 14:33:43,entrada,22188,truck,164,180,136,154,192,206
462304,2025-11-11 14:33:52,entrada,22193,truck,155,180,131,159,179,202
465016,2025-11-11 14:36:53,entrada,22260,car,154,181,122,166,187,196
465098,2025-11-11 14:36:58,entrada,22269,car,137,182,106,166,169,198
467104,2025-11-11 14:39:12,salida,19774,truck,148,180,131,165,166,195
469732,2025-11-11 14:42:07,salida,22440,truck,139,181,118,164,160,199
477606,2025-11-11 14:50:52,salida,22602,truck,151,179,130,159,172,200
495406,2025-11-11 15:10:39,salida,23117,truck,150,179,132,164,168,194
495634,2025-11-11 15:10:55,salida,23170,car,155,179,135,163,176,196
498028,2025-11-11 15:13:34,salida,23262,truck,151,179,135,165,167,194
502036,2025-11-11 15:18:02,entrada,23407,truck,155,180,134,159,176,202
502132,2025-11-11 15:18:08,entrada,23405,truck,156,180,139,162,174,198
505858,2025-11-11 15:22:17,entrada,23629,truck,162,188,131,171,193,205
521420,2025-11-11 15:39:34,salida,24169,truck,145,179,125,162,165,197
529700,2025-11-11 15:48:47,salida,24458,car,149,179,131,161,167,197
536148,2025-11-11 15:55:57,salida,24681,car,154,179,137,164,171,194
541122,2025-11-11 16:01:28,entrada,24865,truck,150,181,120,164,181,198
541782,2025-11-11 16:02:12,salida,24846,truck,145,180,127,164,163,196
545188,2025-11-11 16:06:00,salida,24990,car,151,178,135,164,167,192
545372,2025-11-11 16:06:12,entrada,24998,car,150,180,122,165,179,195
545704,2025-11-11 16:06:34,entrada,25017,car,188,176,167,157,210,195
553046,2025-11-11 16:14:44,salida,25219,truck,144,180,126,166,162,195
555354,2025-11-11 16:17:18,entrada,25131,truck,155,180,139,160,172,200
555460,2025-11-11 16:17:25,entrada,25342,car,161,180,139,158,183,202
560102,2025-11-11 16:22:34,salida,25536,truck,147,180,128,163,166,198
562866,2025-11-11 16:25:39,entrada,25633,car,151,180,118,162,184,198
572734,2025-11-11 16:36:37,entrada,26096,truck,141,183,115,167,167,199
585870,2025-11-11 16:51:13,entrada,26593,truck,142,181,111,163,174,199
587874,2025-11-11 16:53:26,salida,26661,truck,153,179,137,164,169,195
588606,2025-11-11 16:54:15,entrada,26708,car,158,180,138,162,179,198
588756,2025-11-11 16:54:25,salida,26754,car,148,180,132,166,164,195
597852,2025-11-11 17:04:32,entrada,27155,car,149,180,130,162,169,198
613388,2025-11-11 17:21:48,salida,28001,car,154,179,136,164,173,195
624946,2025-11-11 17:34:39,entrada,28320,truck,149,180,133,161,166,199
629568,2025-11-11 17:39:47,entrada,28499,car,144,181,115,166,174,197
630352,2025-11-11 17:40:39,entrada,28578,car,141,182,115,166,167,199
632608,2025-11-11 17:43:10,salida,28738,car,159,178,143,165,175,192
633282,2025-11-11 17:43:55,salida,28797,car,152,179,135,164,170,195
644900,2025-11-11 17:56:50,entrada,29515,car,154,181,122,163,187,199
648608,2025-11-11 18:00:57,entrada,29750,car,151,181,130,163,172,199
649200,2025-11-11 18:01:36,entrada,29814,truck,160,179,143,158,178,201
649880,2025-11-11 18:02:22,entrada,29847,truck,149,180,128,161,170,199
662788,2025-11-11 18:16:43,entrada,30560,car,138,182,109,167,167,198
665148,2025-11-11 18:19:20,entrada,30753,car,145,181,118,166,172,196
666374,2025-11-11 18:20:42,entrada,30852,car,148,181,118,163,179,199
672390,2025-11-11 18:27:23,salida,31275,car,143,180,122,166,165,195
675430,2025-11-11 18:30:46,entrada,31507,car,142,181,112,166,173,197
676200,2025-11-11 18:31:37,salida,31535,car,141,180,122,163,160,197
679514,2025-11-11 18:35:18,entrada,31825,truck,159,180,143,163,176,197
680480,2025-11-11 18:36:23,salida,31873,truck,143,177,122,161,164,193
680712,2025-11-11 18:36:38,entrada,31886,car,154,180,139,166,169,195
681460,2025-11-11 18:37:28,salida,31949,truck,152,179,137,165,168,194
683902,2025-11-11 18:40:11,salida,32141,truck,154,179,138,165,170,193
688166,2025-11-11 18:44:55,entrada,32308,car,152,180,131,161,174,200
688958,2025-11-11 18:45:48,salida,32405,car,144,180,125,166,163,194
689614,2025-11-11 18:46:32,entrada,32492,truck,149,180,128,161,170,200
691700,2025-11-11 18:48:51,salida,32628,car,155,179,140,166,171,192
703810,2025-11-11 19:02:18,entrada,33242,truck,147,181,130,166,164,197
706746,2025-11-11 19:05:34,entrada,33402,car,152,181,132,164,172,198
717790,2025-11-11 19:17:51,entrada,33976,truck,150,180,121,162,180,198
720298,2025-11-11 19:20:38,salida,34141,car,140,180,124,166,157,195
721540,2025-11-11 19:22:01,entrada,34172,truck,149,180,134,164,165,196
734322,2025-11-11 19:36:13,entrada,34743,car,147,181,117,166,177,197
734988,2025-11-11 19:36:58,entrada,34755,truck,156,180,138,160,175,200
743950,2025-11-11 19:46:56,entrada,35183,truck,158,179,140,162,176,196
751362,2025-11-11 19:55:10,entrada,35512,car,155,180,122,162,188,199
773970,2025-11-11 20:20:18,salida,36699,truck,147,180,130,164,165,197
779180,2025-11-11 20:26:05,entrada,37020,car,148,181,120,161,177,202
784006,2025-11-11 20:31:27,entrada,37339,truck,140,181,123,168,158,195
792876,2025-11-11 20:41:19,entrada,37993,car,154,180,119,161,189,199
796264,2025-11-11 20:45:04,salida,38283,car,154,179,138,163,170,196
798048,2025-11-11 20:47:03,entrada,38395,car,150,181,120,164,180,198
798338,2025-11-11 20:47:23,salida,38426,truck,155,179,135,166,175,193
805642,2025-11-11 20:55:30,entrada,38842,truck,149,181,119,165,180,198
