timestamp,evento
2025-11-28 06:37:18,salida
2025-11-28 06:45:18,entrada
2025-11-28 06:47:19,salida
2025-11-28 06:59:49,salida
2025-11-28 06:59:54,salida
2025-11-28 07:02:04,salida
2025-11-28 07:30:50,salida
2025-11-28 07:39:58,salida
2025-11-28 07:42:04,salida
2025-11-28 07:47:11,salida
2025-11-28 08:02:29,entrada
2025-11-28 08:10:26,salida
2025-11-28 08:13:16,entrada
2025-11-28 08:25:23,salida
2025-11-28 09:04:31,salida
2025-11-28 09:06:04,entrada
2025-11-28 09:15:11,salida
2025-11-28 09:22:21,salida
2025-11-28 09:33:24,salida
2025-11-28 09:48:38,salida
2025-11-28 09:51:34,entrada
2025-11-28 09:52:14,salida
2025-11-28 10:14:06,salida
2025-11-28 10:26:55,entrada
2025-11-28 10:30:43,salida
2025-11-28 10:30:52,entrada
2025-11-28 10:42:08,salida
2025-11-28 11:38:33,salida
2025-11-28 11:40:00,entrada
2025-11-28 11:41:59,salida
2025-11-28 11:46:04,salida
2025-11-28 11:52:37,salida
2025-11-28 11:52:46,entrada
2025-11-28 12:04:57,entrada
2025-11-28 12:14:19,entrada
2025-11-28 12:28:06,entrada
2025-11-28 12:28:12,salida
2025-11-28 12:34:31,entrada
2025-11-28 12:41:16,entrada
2025-11-28 12:41:22,entrada
2025-11-28 12:50:26,entrada
2025-11-28 12:56:17,entrada
2025-11-28 13:08:34,salida
2025-11-28 13:13:55,entrada
2025-11-28 13:18:25,entrada
2025-11-28 13:19:11,entrada
2025-11-28 13:20:10,entrada
2025-11-28 13:23:52,entrada
2025-11-28 13:34:17,salida
2025-11-28 13:38:36,salida
2025-11-28 13:46:07,salida
2025-11-28 13:58:18,salida
2025-11-28 14:09:40,entrada
2025-11-28 14:27:00,entrada
2025-11-28 15:18:13,entrada
2025-11-28 15:24:08,salida
2025-11-28 15:29:28,entrada
2025-11-28 15:55:40,entrada
2025-11-28 16:00:22,entrada
2025-11-28 16:01:45,entrada
2025-11-28 16:07:40,entrada
2025-11-28 16:10:14,entrada
2025-11-28 16:13:27,entrada
2025-11-28 16:14:30,entrada
2025-11-28 16:22:47,entrada
2025-11-28 16:25:07,salida
2025-11-28 16:27:47,salida
2025-11-28 16:28:04,salida
2025-11-28 16:29:59,entrada
2025-11-28 16:31:03,salida
2025-11-28 16:34:15,entrada
2025-11-28 16:40:28,salida
2025-11-28 16:43:25,entrada
2025-11-28 16:44:38,entrada
2025-11-28 16:46:03,salida
2025-11-28 16:54:15,salida
2025-11-28 17:16:44,salida
2025-11-28 17:16:55,salida
2025-11-28 17:49:38,entrada
2025-11-28 17:49:47,entrada
2025-11-28 17:59:53,salida
2025-11-28 18:00:58,entrada
2025-11-28 18:03:30,salida
2025-11-28 18:07:43,entrada
2025-11-28 18:12:16,salida
2025-11-28 18:22:40,entrada
2025-11-28 18:27:26,entrada
2025-11-28 18:27:27,entrada
2025-11-28 18:43:14,entrada
2025-11-28 19:09:01,entrada
2025-11-28 19:29:27,salida
2025-11-28 19:31:23,salida
2025-11-28 20:05:49,entrada
2025-11-28 20:23:08,salida
2025-11-28 20:27:34,entrada
2025-11-28 20:29:15,entrada
2025-11-28 20:30:04,entrada
2025-11-28 20:34:50,salida
2025-11-28 20:38:26,entrada
2025-11-28 20:48:28,entrada
2025-11-28 20:48:36,entrada
