frame_idx,timestamp,evento,track_id,clase,cx,cy,x1,y1,x2,y2
466930,2025-11-15 14:38:48,entrada,16565,car,138,141,103,127,173,155
473186,2025-11-15 14:45:45,salida,16953,car,151,138,135,125,168,152
473300,2025-11-15 14:45:53,entrada,17013,car,133,142,100,126,166,158
477078,2025-11-15 14:50:05,salida,17290,car,145,139,126,123,165,156
490632,2025-11-15 15:05:08,entrada,18373,car,147,142,117,127,178,157
492902,2025-11-15 15:07:40,salida,18491,car,131,141,112,127,151,156
496638,2025-11-15 15:11:49,salida,18820,car,133,141,104,128,163,155
510442,2025-11-15 15:27:09,salida,19952,car,134,141,117,128,151,155
515344,2025-11-15 15:32:36,entrada,20427,car,142,141,110,127,175,156
519908,2025-11-15 15:37:40,salida,20841,car,138,140,123,127,154,153
533482,2025-11-15 15:52:45,entrada,21675,car,138,141,108,127,169,156
544818,2025-11-15 16:05:21,entrada,22453,truck,144,140,123,122,166,159
546644,2025-11-15 16:07:22,salida,22591,truck,138,140,109,121,167,159
546754,2025-11-15 16:07:30,salida,22626,car,135,141,111,126,160,157
553966,2025-11-15 16:15:31,entrada,22974,truck,153,140,136,124,170,156
556010,2025-11-15 16:17:47,salida,23077,car,137,140,120,125,155,156
560758,2025-11-15 16:23:03,entrada,23445,car,138,141,110,127,166,155
566916,2025-11-15 16:29:54,entrada,23974,car,155,139,139,123,171,155
581344,2025-11-15 16:45:56,entrada,24916,car,145,140,125,126,166,155
589236,2025-11-15 16:54:42,entrada,25486,car,140,141,108,124,173,158
592672,2025-11-15 16:58:31,salida,25925,truck,137,139,121,125,154,154
595050,2025-11-15 17:01:10,entrada,26128,car,139,141,111,127,167,155
596788,2025-11-15 17:03:05,entrada,26373,car,140,141,111,127,170,155
598138,2025-11-15 17:04:35,entrada,26553,truck,132,144,95,126,169,162
603848,2025-11-15 17:10:56,salida,27066,truck,137,141,119,124,155,158
621238,2025-11-15 17:30:15,entrada,28439,car,132,142,101,125,164,160
630436,2025-11-15 17:40:29,salida,12043,car,152,138,140,126,165,150
631062,2025-11-15 17:41:10,entrada,29048,car,138,141,110,125,167,158
638802,2025-11-15 17:49:46,entrada,29496,car,150,140,130,123,171,158
639910,2025-11-15 17:51:00,salida,29589,truck,139,140,124,125,155,156
648998,2025-11-15 18:01:06,salida,29060,car,130,142,114,129,147,156
649600,2025-11-15 18:01:46,salida,29997,car,129,142,115,129,144,156
651644,2025-11-15 18:04:02,entrada,30125,car,138,143,103,127,173,159
660086,2025-11-15 18:13:25,entrada,30521,car,142,141,113,126,172,156
683772,2025-11-15 18:39:44,entrada,31231,car,131,142,99,125,163,159
701876,2025-11-15 18:59:51,entrada,31745,car,134,142,109,128,159,157
703954,2025-11-15 19:02:10,entrada,31873,car,139,141,105,123,174,160
704040,2025-11-15 19:02:16,entrada,31947,car,148,140,131,123,165,158
710400,2025-11-15 19:09:20,entrada,32349,car,132,142,102,124,163,160
727034,2025-11-15 19:27:48,salida,33561,car,132,141,112,129,152,154
750048,2025-11-15 19:53:23,salida,35344,car,135,141,115,127,155,156
769480,2025-11-15 20:14:58,salida,36480,car,139,140,122,128,156,153
769602,2025-11-15 20:15:06,entrada,36526,car,143,140,127,125,160,155
770860,2025-11-15 20:16:30,entrada,36651,car,139,141,95,115,183,167
781900,2025-11-15 20:28:46,entrada,37452,truck,143,140,120,116,166,164
788144,2025-11-15 20:35:42,entrada,37860,car,148,141,129,122,168,161
795242,2025-11-15 20:43:36,entrada,38265,car,148,140,132,126,164,155
797416,2025-11-15 20:46:01,entrada,38498,car,136,142,104,125,169,160
799444,2025-11-15 20:48:16,entrada,38680,truck,151,141,128,120,174,162
800252,2025-11-15 20:49:10,salida,38680,car,134,140,112,124,157,157
802088,2025-11-15 20:51:12,entrada,38896,truck,134,142,100,123,169,161
806068,2025-11-15 20:55:37,salida,39287,car,141,140,120,125,162,156
