frame_idx,timestamp,evento,track_id,clase,cx,cy,x1,y1,x2,y2
33580,2025-11-28 06:37:18,salida,564,truck,147,152,129,138,165,167
40778,2025-11-28 06:45:18,entrada,710,car,150,152,125,139,176,165
42586,2025-11-28 06:47:19,salida,750,car,145,152,128,139,162,166
53844,2025-11-28 06:59:49,salida,67,truck,151,151,138,138,165,165
53914,2025-11-28 06:59:54,salida,907,car,149,150,131,133,168,167
55874,2025-11-28 07:02:04,salida,936,truck,152,151,136,137,168,165
81756,2025-11-28 07:30:50,salida,1408,truck,163,150,149,134,177,167
89972,2025-11-28 07:39:58,salida,1804,car,153,151,135,138,171,165
91866,2025-11-28 07:42:04,salida,1896,car,150,151,134,137,167,166
96472,2025-11-28 07:47:11,salida,2058,car,158,150,143,137,174,164
110248,2025-11-28 08:02:29,entrada,2515,car,147,153,117,138,178,168
117400,2025-11-28 08:10:26,salida,2858,truck,155,151,136,136,174,166
119940,2025-11-28 08:13:16,entrada,2936,truck,169,150,155,135,184,166
130846,2025-11-28 08:25:23,salida,3391,truck,149,151,132,136,167,167
166072,2025-11-28 09:04:31,salida,4674,truck,147,152,130,134,165,170
167462,2025-11-28 09:06:04,entrada,4709,truck,157,152,141,134,174,170
175674,2025-11-28 09:15:11,salida,4970,car,156,151,139,139,173,163
182124,2025-11-28 09:22:21,salida,5130,truck,164,146,149,127,179,165
192074,2025-11-28 09:33:24,salida,5205,car,155,149,140,136,170,163
205778,2025-11-28 09:48:38,salida,5650,truck,157,150,141,136,174,164
208410,2025-11-28 09:51:34,entrada,5758,truck,160,151,140,129,180,174
209024,2025-11-28 09:52:14,salida,5783,car,154,151,135,135,173,168
228698,2025-11-28 10:14:06,salida,6360,truck,151,151,133,134,170,169
240234,2025-11-28 10:26:55,entrada,6579,car,141,155,113,138,169,172
243652,2025-11-28 10:30:43,salida,6669,truck,150,150,134,134,166,167
243782,2025-11-28 10:30:52,entrada,6689,car,150,152,111,134,190,171
253934,2025-11-28 10:42:08,salida,7058,truck,154,151,138,133,171,170
304704,2025-11-28 11:38:33,salida,9947,car,153,151,134,133,173,170
306012,2025-11-28 11:40:00,entrada,10034,car,163,151,145,135,181,167
307798,2025-11-28 11:41:59,salida,10145,car,153,151,134,134,173,169
311468,2025-11-28 11:46:04,salida,10395,car,156,151,140,136,173,167
317360,2025-11-28 11:52:37,salida,10789,car,142,152,124,138,160,166
317502,2025-11-28 11:52:46,entrada,10837,truck,155,152,136,132,174,173
328458,2025-11-28 12:04:57,entrada,11470,car,149,152,122,138,176,167
336890,2025-11-28 12:14:19,entrada,11764,car,149,152,117,134,182,171
349292,2025-11-28 12:28:06,entrada,12103,car,156,151,140,135,173,167
349394,2025-11-28 12:28:12,salida,12124,truck,155,151,140,137,171,166
355074,2025-11-28 12:34:31,entrada,12228,car,155,152,123,136,188,169
361142,2025-11-28 12:41:16,entrada,12389,car,158,151,124,132,192,171
361230,2025-11-28 12:41:22,entrada,12428,car,150,152,120,135,181,170
369404,2025-11-28 12:50:26,entrada,12736,car,148,153,119,138,178,169
374668,2025-11-28 12:56:17,entrada,12974,car,147,153,110,134,184,173
385712,2025-11-28 13:08:34,salida,13337,car,153,150,137,135,170,166
390536,2025-11-28 13:13:55,entrada,13732,car,149,152,120,137,178,168
394582,2025-11-28 13:18:25,entrada,13944,car,151,152,121,135,182,169
395270,2025-11-28 13:19:11,entrada,13985,car,163,151,134,132,193,170
396164,2025-11-28 13:20:10,entrada,14055,truck,156,151,139,135,173,167
399488,2025-11-28 13:23:52,entrada,14246,truck,161,152,146,134,177,170
408862,2025-11-28 13:34:17,salida,14634,car,141,153,121,139,161,167
412748,2025-11-28 13:38:36,salida,14727,truck,145,152,129,137,162,168
419518,2025-11-28 13:46:07,salida,14879,car,156,151,136,132,177,171
430474,2025-11-28 13:58:18,salida,15148,car,149,151,131,137,168,166
440702,2025-11-28 14:09:40,entrada,15442,car,154,153,132,133,177,173
456300,2025-11-28 14:27:00,entrada,16169,truck,162,152,141,131,184,173
502398,2025-11-28 15:18:13,entrada,18015,car,159,151,134,136,185,166
507720,2025-11-28 15:24:08,salida,18275,car,151,151,133,137,170,166
512522,2025-11-28 15:29:28,entrada,18515,truck,161,152,142,135,181,170
536114,2025-11-28 15:55:40,entrada,19857,truck,158,151,140,133,176,170
540330,2025-11-28 16:00:22,entrada,20073,car,158,151,129,136,187,167
541578,2025-11-28 16:01:45,entrada,20114,car,159,152,141,136,177,169
546914,2025-11-28 16:07:40,entrada,20382,car,149,153,117,138,182,168
549216,2025-11-28 16:10:14,entrada,20503,car,154,152,124,135,184,170
552116,2025-11-28 16:13:27,entrada,20626,truck,151,152,119,138,184,166
553054,2025-11-28 16:14:30,entrada,20703,car,149,154,115,140,184,169
560518,2025-11-28 16:22:47,entrada,21084,car,153,152,122,137,185,168
562606,2025-11-28 16:25:07,salida,20969,car,148,151,132,137,164,166
565006,2025-11-28 16:27:47,salida,21422,car,147,152,131,138,163,166
565274,2025-11-28 16:28:04,salida,21432,truck,155,151,140,134,171,169
566990,2025-11-28 16:29:59,entrada,21524,car,157,152,133,131,181,173
567958,2025-11-28 16:31:03,salida,21606,truck,155,151,141,135,170,168
570830,2025-11-28 16:34:15,entrada,21735,car,153,152,125,138,182,167
576432,2025-11-28 16:40:28,salida,21955,car,145,152,127,137,164,167
579084,2025-11-28 16:43:25,entrada,22093,truck,153,152,130,132,177,173
580182,2025-11-28 16:44:38,entrada,22166,car,145,153,114,139,176,168
581446,2025-11-28 16:46:03,salida,22255,car,154,151,139,138,170,165
588826,2025-11-28 16:54:15,salida,22483,car,145,152,127,139,163,166
609068,2025-11-28 17:16:44,salida,23312,car,138,153,118,140,159,167
609228,2025-11-28 17:16:55,salida,23327,car,152,151,135,136,170,166
638684,2025-11-28 17:49:38,entrada,24428,car,154,152,131,134,177,170
638816,2025-11-28 17:49:47,entrada,24477,car,157,151,139,135,175,167
647904,2025-11-28 17:59:53,salida,25038,car,147,152,130,139,164,166
648882,2025-11-28 18:00:58,entrada,25089,car,158,151,142,136,174,167
651150,2025-11-28 18:03:30,salida,25174,car,155,151,139,137,172,165
654954,2025-11-28 18:07:43,entrada,25290,car,147,153,115,133,179,173
659052,2025-11-28 18:12:16,salida,25482,car,147,152,129,138,165,167
668414,2025-11-28 18:22:40,entrada,25936,car,162,151,142,135,182,167
672700,2025-11-28 18:27:26,entrada,26127,truck,157,152,141,133,174,171
686920,2025-11-28 18:43:14,entrada,26658,car,156,152,129,136,183,169
